weight,density,degree,runtime,stretch
572.0,0.25,3,0.000805,1.85267857143
weight,density,degree,runtime,stretch
1913.0,0.25,3,0.000590000000003,1.86541737649
weight,density,degree,runtime,stretch
1469.0,0.25,3,0.000678000000001,1.71515151515
weight,density,degree,runtime,stretch
2180.0,0.25,3,0.000496999999999,2.85215946844
weight,density,degree,runtime,stretch
770.0,0.25,4,0.000993000000001,1.3829787234
weight,density,degree,runtime,stretch
1909.0,0.25,3,0.000792999999998,1.2778335005
weight,density,degree,runtime,stretch
1700.0,0.25,3,0.001617,2.2847826087
weight,density,degree,runtime,stretch
1051.0,0.25,3,0.000751000000001,1.72051282051
weight,density,degree,runtime,stretch
1323.0,0.25,3,0.000896000000001,1.99763033175
weight,density,degree,runtime,stretch
1164.0,0.25,3,0.000905999999997,1.94210526316
